FECHA (YYMMDD);HORA (HHMM);;
170819;1300;12,2833;
170819;1400;13,95;
170819;1500;14,2083;
170819;1600;14,775;
170819;1700;14,7;
170819;1800;14,4583;
170819;1900;13,0524;
170819;2000;11,8605;
170819;2100;10,4603;
170819;2200;9,9268;
170819;2300;9,21829;
170820;0000;8,75977;
170820;0100;8,20125;
170820;0200;7,5172;
170820;0300;7,0421;
170820;0400;6,52535;
170820;0500;6,21693;
170820;0600;6,05849;
170820;0700;5,59175;
170820;0800;5,45833;
170820;0900;8,37848;
170820;1000;11,3417;
170820;1100;13,65;
170820;1200;15,6333;
170820;1300;17,6167;
170820;1400;18,775;
170820;1500;20,5167;
170820;1600;20,9909;
170820;1700;21,45;
170820;1800;19,7917;
170820;1900;16,9866;
170820;2000;14,8932;
170820;2100;13,9096;
170820;2200;12,6844;
170820;2300;11,3592;
170821;0000;10,434;
170821;0100;9,75888;
170821;0200;9,62537;
170821;0300;9,12518;
170821;0400;8,36667;
170821;0500;8,12845;
170821;0600;8,41161;
170821;0700;7,94322;
170821;0800;7,69314;
170821;0900;10,0527;
170821;1000;14,1667;
170821;1100;18,2417;
170821;1200;21,2667;
170821;1300;23,6333;
170821;1400;25,9833;
170821;1500;26,6583;
170821;1600;25,8417;
170821;1700;26,15;
170821;1800;22,625;
170821;1900;19,3851;
170821;2000;17,7848;
170821;2100;16,1594;
170821;2200;15,3171;
170821;2300;14,4752;
170822;0000;13,6917;
170822;0100;13,3784;
170822;0200;12,4366;
170822;0300;11,6864;
170822;0400;10,5862;
170822;0500;10,5027;
170822;0600;10,4692;
170822;0700;10,1524;
170822;0800;10,3105;
170822;0900;12,5853;
170822;1000;13,7018;
170822;1100;15,3917;
170822;1200;17,0167;
170822;1300;14,3833;
170822;1400;15,025;
170822;1500;13,35;
170822;1600;12,2;
170822;1700;11,9667;
170822;1800;11,5;
170822;1900;11,1917;
170822;2000;10,7833;
170822;2100;10,5784;
170822;2200;9,90326;
170822;2300;9,12808;
170823;0000;9,1779;
170823;0100;8,78604;
170823;0200;8,62753;
170823;0300;8,90234;
170823;0400;8,76884;
170823;0500;8,68532;
170823;0600;8,81013;
170823;0700;8,72501;
170823;0800;8,87646;
170823;0900;9,35129;
170823;1000;10,4667;
170823;1100;12,0917;
170823;1200;13,634;
170823;1300;15,3089;
170823;1400;15,9087;
170823;1500;16,9504;
170823;1600;17,3;
170823;1700;16,9818;
170823;1800;15,0282;
170823;1900;13,1833;
170823;2000;12,3167;
170823;2100;12,1333;
170823;2200;11,9442;
170823;2300;11,9357;
170824;0000;11,4939;
170824;0100;10,652;
170824;0200;10,1268;
170824;0300;9,83495;
170824;0400;9,57643;
170824;0500;9,64293;
170824;0600;9,79274;
170824;0700;9,51758;
170824;0800;9,01741;
170824;0900;9,11722;
170824;1000;10,5171;
170824;1100;11,8419;
170824;1200;12,875;
170824;1300;13,8784;
170824;1400;15,525;
170824;1500;16,1583;
170824;1600;16,15;
170824;1700;15,5;
170824;1800;14,575;
170824;1900;13,0667;
170824;2000;12,4189;
170824;2100;11,2103;
170824;2200;10,2667;
170824;2300;9,3;
170825;0000;9,28334;
170825;0100;9,35126;
170825;0200;9,37607;
170825;0300;8,50089;
170825;0400;7,76702;
170825;0500;7,28359;
170825;0600;7,4585;
170825;0700;7,56676;
170825;0800;7,88333;
170825;0900;9,11179;
170825;1000;10,7;
170825;1100;12,675;
170825;1200;13,15;
170825;1300;15,6333;
170825;1400;16,55;
170825;1500;16,5182;
170825;1600;16,925;
170825;1700;16,95;
170825;1800;16,425;
170825;1900;14,4;
170825;2000;13,2015;
170825;2100;12,3596;
170825;2200;11,7011;
170825;2300;11,0426;
170826;0000;10,209;
170826;0100;9,19221;
170826;0200;8,4337;
170826;0300;7,94176;
170826;0400;7,525;
170826;0500;6,98505;
170826;0600;7,82663;
170826;0700;7,41822;
170826;0800;7,67647;
170826;0900;7,8097;
170826;1000;9,46667;
170826;1100;10,6667;
170826;1200;11,5;
170826;1300;13,4667;
170826;1400;14,9;
170826;1500;15,4833;
170826;1600;15,55;
170826;1700;15,175;
170826;1800;15,0167;
170826;1900;13,3426;
170826;2000;12,5167;
170826;2100;11,6922;
170826;2200;10,7004;
170826;2300;10,1002;
170827;0000;9,30833;
170827;0100;8,81178;
170827;0200;8,71992;
170827;0300;8,26974;
170827;0400;8,3779;
170827;0500;9,35272;
170827;0600;9,5692;
170827;0700;9,65236;
170827;0800;9,65219;
170827;0900;9,57701;
170827;1000;10,525;
170827;1100;11,75;
170827;1200;12,6833;
170827;1300;14,7583;
170827;1400;15,35;
170827;1500;16,6333;
170827;1600;17,9;
170827;1700;16,6667;
170827;1800;15,3417;
170827;1900;12,8833;
170827;2000;11,7167;
170827;2100;11,2167;
170827;2200;11,0167;
170827;2300;10,6364;
170828;0000;10,3196;
170828;0100;10,0027;
170828;0200;9,81087;
170828;0300;9,6124;
170828;0400;9,65216;
170828;0500;9,63531;
170828;0600;9,46848;
170828;0700;9,19165;
170828;0800;8,85147;
170828;0900;9,13461;
170828;1000;9,875;
170828;1100;11,1667;
170828;1200;12,3;
170828;1300;14,0917;
170828;1400;15,725;
170828;1500;15,8417;
170828;1600;13,4167;
170828;1700;11,7167;
170828;1800;10,5;
170828;1900;9,50833;
170828;2000;8,8;
170828;2100;8,49165;
170828;2200;8,02499;
170828;2300;7,46667;
170829;0000;6,99167;
170829;0100;6,47599;
170829;0200;6,28423;
170829;0300;6,02581;
170829;0400;5,87572;
170829;0500;5,72562;
170829;0600;5,775;
170829;0700;5,95045;
170829;0800;6,0087;
170829;0900;6,48333;
170829;1000;9,55;
170829;1100;10,2917;
170829;1200;12,2083;
170829;1300;13,4833;
170829;1400;14,8583;
170829;1500;15,4917;
170829;1600;16;
170829;1700;16,3417;
170829;1800;15,825;
170829;1900;13,675;
170829;2000;12,2772;
170829;2100;11,102;
170829;2200;9,90179;
170829;2300;9,30162;
170830;0000;8,5681;
170830;0100;7,90063;
170830;0200;7,53387;
170830;0300;7,12544;
170830;0400;6,49202;
170830;0500;6,10026;
170830;0600;5,80017;
170830;0700;6,01675;
170830;0800;5,875;
170830;0900;8,27847;
170830;1000;11,425;
170830;1100;14,4083;
170830;1200;17,4417;
170830;1300;19,2833;
170830;1400;20,4667;
170830;1500;22,2083;
170830;1600;22,725;
170830;1700;22,9;
170830;1800;21,7333;
170830;1900;18,6033;
170830;2000;16,6696;
170830;2100;15,1263;
170830;2200;13,6761;
170830;2300;12,8176;
170831;0000;11,9007;
170831;0100;11,2005;
170831;0200;10,1337;
170831;0300;9,32518;
170831;0400;9,40833;
170831;0500;8,73679;
170831;0600;7,90163;
170831;0700;8,33644;
170831;0800;8,47794;
170831;0900;10,2777;
170831;1000;12,6667;
170831;1100;16,688;
170831;1200;19,2583;
170831;1300;21,4583;
170831;1400;22,612;
170831;1500;23,1917;
170831;1600;22,4446;
170831;1700;20,8276;
170831;1800;19,2855;
170831;1900;17,4518;
170831;2000;16,1848;
170831;2100;15,2838;
170831;2200;14,0254;
170831;2300;13,2669;
170901;0000;12,4667;
170901;0100;11,7952;
170901;0200;11,37;
170901;0300;9,63641;
170901;0400;8,19456;
170901;0500;8,09439;
170901;0600;8,12753;
170901;0700;8,14404;
170901;0800;8,36053;
170901;0900;8,77701;
170901;1000;9,53517;
170901;1100;9,86832;
170901;1200;10,2932;
170901;1300;11,5013;
170901;1400;13,8928;
170901;1500;15,2009;
170901;1600;16,7265;
170901;1700;17,875;
170901;1800;16,925;
170901;1900;14,7083;
170901;2000;13,225;
170901;2100;12,5199;
170901;2200;12,1863;
170901;2300;11,5278;
170902;0000;11,2943;
170902;0100;10,9941;
170902;0200;10,4923;
170902;0300;10,4438;
170902;0400;10,1352;
170902;0500;9,61005;
170902;0600;8,9182;
170902;0700;9,30136;
170902;0800;9,44167;
170902;0900;11,0333;
170902;1000;12,4417;
170902;1100;13,875;
170902;1200;15,4;
170902;1300;16,6583;
170902;1400;18,5167;
170902;1500;19,4837;
170902;1600;19,2167;
170902;1700;18,3567;
170902;1800;16,7646;
170902;1900;14,578;
170902;2000;13,5;
170902;2100;12,636;
170902;2200;12,3358;
170902;2300;11,919;
170903;0000;11,7438;
170903;0100;11,5519;
170903;0200;11,235;
170903;0300;10,6599;
170903;0400;10,3847;
170903;0500;10,4762;
170903;0600;10,551;
170903;0700;10,5841;
170903;0800;10,359;
170903;0900;10,0505;
170903;1000;9,88364;
170903;1100;9,90851;
170903;1200;10,35;
170903;1300;10,825;
170903;1400;11,4917;
170903;1500;11,903;
170903;1600;12,7667;
170903;1700;13,5776;
170903;1800;12,925;
170903;1900;11,9583;
170903;2000;11,9771;
170903;2100;11,7519;
170903;2200;10,9417;
170903;2300;10,2333;
170904;0000;9,93465;
170904;0100;9,30113;
170904;0200;8,23428;
170904;0300;7,31705;
170904;0400;6,57529;
170904;0500;6,28353;
170904;0600;5,85017;
170904;0700;5,99175;
170904;0800;7,04167;
170904;0900;9,35834;
170904;1000;10,7917;
170904;1100;12,2417;
170904;1200;14,0833;
170904;1300;15,8583;
170904;1400;17,8;
170904;1500;18,3167;
170904;1600;18,9083;
170904;1700;19,1417;
170904;1800;18,4167;
170904;1900;16,05;
170904;2000;14,7432;
170904;2100;13,4096;
170904;2200;12,4511;
170904;2300;10,8009;
170905;0000;10,0757;
170905;0100;9,90887;
170905;0200;10,0087;
170905;0300;9,54185;
170905;0400;9,125;
170905;0500;8,6201;
170905;0600;8,13658;
170905;0700;8,01144;
170905;0800;8,22794;
170905;0900;8,83333;
170905;1000;11,8583;
170905;1100;15,0417;
170905;1200;16,7917;
170905;1300;17,725;
170905;1400;18,5;
170905;1500;19,1417;
170905;1600;18,8667;
170905;1700;17,975;
170905;1800;16,6333;
170905;1900;15,5667;
170905;2000;14,2924;
170905;2100;13,6089;
170905;2200;12,8583;
170905;2300;12,1502;
170906;0000;11,7917;
170906;0100;11,1917;
170906;0200;9,77747;
170906;0300;8,78561;
170906;0400;8,36044;
170906;0500;7,50096;
170906;0600;7,0342;
170906;0700;6,70911;
170906;0800;7,8007;
170906;0900;10,5333;
170906;1000;11,7;
170906;1100;13,025;
170906;1200;15,5333;
170906;1300;16,7667;
170906;1400;18,1333;
170906;1500;18,75;
170906;1600;18,1917;
170906;1700;17,0167;
170906;1800;16,3167;
170906;1900;14,5167;
170906;2000;13,725;
170906;2100;12,9534;
170906;2200;12,2366;
170906;2300;11,3864;
170907;0000;10,5779;
170907;0100;9,95271;
170907;0200;9,08586;
170907;0300;8,57735;
170907;0400;8,27716;
170907;0500;7,68432;
170907;0600;7,49257;
170907;0700;7,05914;
170907;0800;7,70906;
170907;0900;11,4833;
170907;1000;13,3344;
170907;1100;15,0926;
170907;1200;17,3083;
170907;1300;18,2917;
170907;1400;19,3083;
170907;1500;19,9;
170907;1600;19,4917;
170907;1700;18,0818;
170907;1800;15,6667;
170907;1900;13,5167;
170907;2000;12,3667;
170907;2100;10,7583;
170907;2200;9,65834;
170907;2300;10,0356;
170908;0000;9,86884;
170908;0100;9,25198;
170908;0200;8,85181;
170908;0300;8,15994;
170908;0400;7,76739;
170908;0500;7,37563;
170908;0600;7,05833;
170908;0700;7,06667;
170908;0800;7,10833;
170908;0900;7,64167;
170908;1000;8,60834;
170908;1100;8,98334;
170908;1200;9,48334;
170908;1300;10,825;
170908;1400;11,5667;
170908;1500;11,5583;
170908;1600;11,2333;
170908;1700;11,6333;
170908;1800;11,325;
170908;1900;11,0333;
170908;2000;10,7355;
170908;2100;10,4103;
170908;2200;10,1018;
170908;2300;9,68495;
170909;0000;9,46809;
170909;0100;9,22626;
170909;0200;8,87607;
170909;0300;8,38422;
170909;0400;7,94202;
170909;0500;7,78359;
170909;0600;7,75851;
170909;0700;8,00851;
170909;0800;8,175;
170909;0900;8,90347;
170909;1000;9,84167;
170909;1100;11,175;
170909;1200;11,575;
170909;1300;12,0417;
170909;1400;12,6;
170909;1500;12,8583;
170909;1600;12,6833;
170909;1700;12,1333;
170909;1800;11,6833;
170909;1900;11,4833;
170909;2000;11,3583;
170909;2100;11,1096;
170909;2200;10,5667;
170909;2300;10,4092;
170910;0000;10,084;
170910;0100;9,97556;
170910;0200;9,5587;
170910;0300;9,38351;
170910;0400;9,41666;
170910;0500;9,59338;
170910;0600;9,45319;
170910;0700;8,78636;
170910;0800;8,1862;
170910;0900;7,78333;
170910;1000;8,19167;
170910;1100;9,85834;
170910;1200;11,8022;
170910;1300;13,1853;
170910;1400;12,6101;
170910;1500;9,34332;
170910;1600;8,8598;
170910;1700;10;
170910;1800;10,625;
170910;1900;9,35925;
170910;2000;8,5674;
170910;2100;7,91695;
170910;2200;7,47518;
170910;2300;7,10842;
170911;0000;6,45;
170911;0100;6,11005;
170911;0200;5,70996;
170911;0300;5,70987;
170911;0400;5,47645;
170911;0500;4,76803;
170911;0600;4,31794;
170911;0700;4,61785;
170911;0800;5,5511;
170911;0900;6,01768;
170911;1000;6,85091;
170911;1100;8,98334;
170911;1200;10,8;
170911;1300;12,3333;
170911;1400;12,7333;
170911;1500;13,3167;
170911;1600;13,6;
170911;1700;12,8667;
170911;1800;12,0837;
170911;1900;11,4919;
170911;2000;10,7833;
170911;2100;10,2285;
170911;2200;9,66161;
170911;2300;9,20311;
170912;0000;9,14458;
170912;0100;8,91104;
170912;0200;8,72754;
170912;0300;8,41068;
170912;0400;7,89275;
170912;0500;7,82599;
170912;0600;7,7509;
170912;0700;7,92582;
170912;0800;8,46814;
170912;0900;9,19295;
170912;1000;11,425;
170912;1100;13,3333;
170912;1200;14,575;
170912;1300;15,7167;
170912;1400;16,5333;
170912;1500;16,6;
170912;1600;16,025;
170912;1700;15,5583;
170912;1800;14,55;
170912;1900;12,8333;
170912;2000;11,7417;
170912;2100;11,3417;
170912;2200;11,05;
170912;2300;10,8333;
170913;0000;10,6189;
170913;0100;10,5187;
170913;0200;10,4685;
170913;0300;10,3266;
170913;0400;10,3347;
170913;0500;10,2346;
170913;0600;10,25;
170913;0700;10,4583;
170913;0800;11,0083;
170913;0900;11,7417;
170913;1000;12,4083;
170913;1100;13,9417;
170913;1200;14,4417;
170913;1300;16,4333;
170913;1400;17,2333;
170913;1500;18,2417;
170913;1600;18,3833;
170913;1700;18,2721;
170913;1800;17,1634;
170913;1900;16,013;
170913;2000;14,0667;
170913;2100;12,325;
170913;2200;11,3417;
170913;2300;10,8917;
170914;0000;10,1514;
170914;0100;9,64293;
170914;0200;9,60107;
170914;0300;9,93422;
170914;0400;9,96736;
170914;0500;9,72552;
170914;0600;9,46701;
170914;0700;9,21684;
170914;0800;9,45;
170914;0900;9,66986;
170914;1000;10,8333;
170914;1100;12,1083;
170914;1200;11,8833;
170914;1300;13,325;
170914;1400;15,0917;
170914;1500;16,7167;
170914;1600;17,2333;
170914;1700;17,5583;
170914;1800;16,7031;
170914;1900;14,975;
170914;2000;13,475;
170914;2100;12,3677;
170914;2200;11,5509;
170914;2300;10,6509;
170915;0000;9,65904;
170915;0100;9,12553;
170915;0200;8,5087;
170915;0300;7,93341;
170915;0400;7,5;
170915;0500;7,18508;
170915;0600;6,89332;
170915;0700;7,25156;
170915;0800;8,07794;
170915;0900;10,6667;
170915;1000;13,65;
170915;1100;16,025;
170915;1200;18,525;
170915;1300;20,6417;
170915;1400;22,65;
170915;1500;23,4583;
170915;1600;24,1091;
170915;1700;24,2359;
170915;1800;23,5522;
170915;1900;21,2583;
170915;2000;19,0682;
170915;2100;16,3761;
170915;2200;14,7417;
170915;2300;13,4333;
170916;0000;12,3083;
170916;0100;12,0167;
170916;0200;11,6167;
170916;0300;10,5698;
170916;0400;10,0279;
170916;0500;9,82771;
170916;0600;9,46086;
170916;0700;9,16904;
170916;0800;10,7772;
170916;0900;14,2917;
170916;1000;17,1667;
170916;1100;22,45;
170916;1200;25,1667;
170916;1300;28,4083;
170916;1400;30,5417;
170916;1500;31,8083;
170916;1600;32,175;
170916;1700;29,9928;
170916;1800;27,9257;
170916;1900;25,1004;
170916;2000;22,9;
170916;2100;21,0402;
170916;2200;19,3232;
170916;2300;17,2395;
170917;0000;16,1391;
170917;0100;15,686;
170917;0200;14,2608;
170917;0300;14,0356;
170917;0400;13,2939;
170917;0500;12,6353;
170917;0600;12,3101;
170917;0700;12,3516;
170917;0800;13,3598;
170917;0900;17,3167;
170917;1000;20,2167;
170917;1100;24,1333;
170917;1200;26,2083;
170917;1300;26,1511;
170917;1400;25,809;
170917;1500;26,0921;
170917;1600;26,375;
170917;1700;25,2314;
170917;1800;23,9393;
170917;1900;20,4307;
170917;2000;18,3387;
170917;2100;16,4967;
170917;2200;15,0856;
170917;2300;14,4023;
170918;0000;13,9772;
170918;0100;13,3437;
170918;0200;12,6101;
170918;0300;11,9599;
170918;0400;11,6181;
170918;0500;10,8013;
170918;0600;10,1344;
170918;0700;9,33423;
170918;0800;9,55907;
170918;0900;10,0006;
170918;1000;11,0421;
170918;1100;14,75;
170918;1200;15,6667;
170918;1300;16,5333;
170918;1400;17,8148;
170918;1500;18,0145;
170918;1600;18,4308;
170918;1700;18,7221;
170918;1800;16,0468;
170918;1900;13,9857;
170918;2000;13,0439;
170918;2100;12,3603;
170918;2200;11,8101;
170918;2300;11,7933;
170919;0000;12,0014;
170919;0100;11,8179;
170919;0200;11,2511;
170919;0300;10,8009;
170919;0400;10,6424;
170919;0500;10,5505;
170919;0600;10,342;
170919;0700;10,2669;
170919;0800;9,88333;
170919;0900;9,74501;
170919;1000;9,98334;
170919;1100;10,6114;
170919;1200;11,6112;
170919;1300;12,5527;
170919;1400;13,6026;
170919;1500;14,6524;
170919;1600;14,7439;
170919;1700;14,577;
170919;1800;14,1435;
170919;1900;13,8933;
170919;2000;13,3098;
170919;2100;12,4263;
170919;2200;11,8344;
170919;2300;10,8259;
170920;0000;10,5757;
170920;0100;10,5838;
170920;0200;10,4254;
170920;0300;10,3419;
170920;0400;10,3667;
170920;0500;10,2615;
170920;0600;10,1866;
170920;0700;10,0122;
170920;0800;10,4112;
170920;0900;11,7167;
170920;1000;13,025;
170920;1100;13,8083;
170920;1200;15,5917;
170920;1300;16,5583;
170920;1400;18,087;
170920;1500;18,845;
170920;1600;19,1362;
170920;1700;18,9943;
170920;1800;18,5689;
170920;1900;17,2333;
170920;2000;16,1667;
170920;2100;14,9922;
170920;2200;13,7254;
170920;2300;12,7252;
170921;0000;11,8833;
170921;0100;11,175;
170921;0200;10,6167;
170921;0300;10,0167;
170921;0400;9,675;
170921;0500;9,34167;
170921;0600;9,25835;
170921;0700;9,01668;
170921;0800;10,6667;
170921;0900;13,125;
170921;1000;15,225;
170921;1100;17,7333;
170921;1200;19,875;
170921;1300;21,65;
170921;1400;22,6583;
170921;1500;23,2083;
170921;1600;23,4583;
170921;1700;23,475;
170921;1800;22,6;
170921;1900;19,55;
170921;2000;17,8333;
170921;2100;16,3583;
170921;2200;15,9917;
170921;2300;14,825;
170922;0000;13,525;
170922;0100;12,6917;
170922;0200;12,2917;
170922;0300;12,7167;
170922;0400;11,0917;
170922;0500;10,425;
170922;0600;10,1333;
170922;0700;9,80833;
170922;0800;11,7167;
170922;0900;13,425;
170922;1000;15,825;
170922;1100;19,2;
170922;1200;21,65;
170922;1300;24,0917;
170922;1400;25,95;
170922;1500;26,8333;
170922;1600;27,4333;
170922;1700;26,975;
170922;1800;25,5667;
170922;1900;23,4167;
170922;2000;21,4;
170922;2100;19,8972;
170922;2200;18,2384;
170922;2300;17,1714;
170923;0000;15,8939;
170923;0100;15,202;
170923;0200;14,3435;
170923;0300;14,0683;
170923;0400;13,1264;
170923;0500;13,1346;
170923;0600;12,5844;
170923;0700;12,1926;
170923;0800;13,659;
170923;0900;17,2583;
170923;1000;19,7667;
170923;1100;24,0333;
170923;1200;26,6167;
170923;1300;28,6833;
170923;1400;29,575;
170923;1500;28,9;
170923;1600;27,4417;
170923;1700;26,1583;
170923;1800;22,75;
170923;1900;19,8917;
170923;2000;18,5417;
170923;2100;18,0833;
170923;2200;16,9417;
170923;2300;15,8516;
170924;0000;14,5847;
170924;0100;13,2346;
170924;0200;11,5844;
170924;0300;11,4842;
170924;0400;11,2757;
170924;0500;11,3905;
170924;0600;11,4833;
170924;0700;11,9167;
170924;0800;12,2417;
170924;0900;14,85;
170924;1000;17,6083;
170924;1100;19,975;
170924;1200;21,2583;
170924;1300;22,825;
170924;1400;22,6417;
170924;1500;22,375;
170924;1600;20,9;
170924;1700;19,375;
170924;1800;20,425;
170924;1900;19,7667;
170924;2000;17,8917;
170924;2100;16,725;
170924;2200;16,0022;
170924;2300;15,0259;
170925;0000;14,559;
170925;0100;13,7672;
170925;0200;12,8337;
170925;0300;12,4585;
170925;0400;11,9333;
170925;0500;11,2534;
170925;0600;11,1616;
170925;0700;11,3031;
170925;0800;12,1862;
170925;0900;13,25;
170925;1000;15,5833;
170925;1100;19,0333;
170925;1200;21,675;
170925;1300;22,6417;
170925;1400;23,85;
170925;1500;24,975;
170925;1600;24,8583;
170925;1700;24,6667;
170925;1800;23,8855;
170925;1900;21,6917;
170925;2000;19,6833;
170925;2100;18,3083;
170925;2200;16,8;
170925;2300;15,8502;
170926;0000;14,8417;
170926;0100;13,8701;
170926;0200;13,495;
170926;0300;13,2781;
170926;0400;12,6946;
170926;0500;12,4027;
170926;0600;12,4858;
170926;0700;12,6941;
170926;0800;13,5772;
170926;0900;16,4333;
170926;1000;17,625;
170926;1100;18,65;
170926;1200;20,7;
170926;1300;21,6583;
170926;1400;21,5083;
170926;1500;21,7182;
170926;1600;22,425;
170926;1700;23,8333;
170926;1800;23,775;
170926;1900;21,525;
170926;2000;20,05;
170926;2100;18,7319;
170926;2200;17,4482;
170926;2300;15,9031;
170927;0000;15,0862;
170927;0100;14,936;
170927;0200;13,9108;
170927;0300;13,6357;
170927;0400;12,8605;
170927;0500;13,0853;
170927;0600;13,2768;
170927;0700;13,4433;
170927;0800;14,0848;
170927;0900;16,3;
170927;1000;18,7417;
170927;1100;20,875;
170927;1200;23,4333;
170927;1300;24,4083;
170927;1400;25,2167;
170927;1500;24,3417;
170927;1600;23,625;
170927;1700;23,0167;
170927;1800;21,3917;
170927;1900;20,1333;
170927;2000;18,275;
170927;2100;17,3;
170927;2200;16,525;
170927;2300;16,2583;
170928;0000;15,6417;
170928;0100;14,7583;
170928;0200;14,0917;
170928;0300;13,8266;
170928;0400;13,3097;
170928;0500;13,1263;
170928;0600;13,1261;
170928;0700;12,9509;
170928;0800;13,709;
170928;0900;15,65;
170928;1000;17,4167;
170928;1100;18,3417;
170928;1200;20,0417;
170928;1300;20,1167;
170928;1400;20,8417;
170928;1500;21,1167;
170928;1600;22,7167;
170928;1700;22,15;
170928;1800;20,025;
170928;1900;17,6;
170928;2000;16,0333;
170928;2100;16,2373;
170928;2200;16,0001;
170928;2300;14,8016;
170929;0000;14,5181;
170929;0100;14,668;
170929;0200;14,3;
170929;0300;14,4091;
170929;0400;14,309;
170929;0500;14,4255;
170929;0600;14,3753;
170929;0700;14,3085;
170929;0800;14,875;
170929;0900;15,4199;
170929;1000;15,8417;
170929;1100;18,2083;
170929;1200;21,325;
170929;1300;23,6083;
170929;1400;24,1083;
170929;1500;22,6833;
170929;1600;22,3417;
170929;1700;22,025;
170929;1800;20,975;
170929;1900;19,7417;
170929;2000;19,044;
170929;2100;17,477;
170929;2200;17,01;
170929;2300;16,175;
170930;0000;15,2;
170930;0100;14,825;
170930;0200;14,6333;
170930;0300;14,6083;
170930;0400;13,9;
170930;0500;12,9529;
170930;0600;12,186;
170930;0700;12,9276;
170930;0800;13,3108;
170930;0900;12,5417;
170930;1000;10,2083;
170930;1100;10,0833;
170930;1200;10,9917;
170930;1300;11,4167;
170930;1400;10,7083;
170930;1500;10,7833;
170930;1600;11,4333;
170930;1700;11,6833;
170930;1800;12,025;
170930;1900;12,275;
170930;2000;11,5923;
170930;2100;10,9837;
170930;2200;11,167;
170930;2300;11,1835;
171001;0000;11,1;
171001;0100;11,0358;
171001;0200;10,5667;
171001;0300;9,61047;
171001;0400;9,66034;
171001;0500;9,88333;
171001;0600;9,90002;
171001;0700;9,95833;
171001;0800;10,525;
171001;0900;12,3833;
171001;1000;12,875;
171001;1100;13,925;
171001;1200;14,5667;
171001;1300;15,9833;
171001;1400;17,1167;
171001;1500;17,7333;
171001;1600;17,45;
171001;1700;17,1;
171001;1800;16,6833;
171001;1900;15,3833;
171001;2000;13,6667;
171001;2100;12,65;
171001;2200;11,975;
171001;2300;11,1667;
171002;0000;10,3929;
171002;0100;9,81786;
171002;0200;9,06786;
171002;0300;8,41786;
171002;0400;7,94226;
171002;0500;7,82558;
171002;0600;7,43391;
171002;0700;7,35891;
171002;0800;9,66667;
171002;0900;11,9333;
171002;1000;13,5667;
171002;1100;14,7917;
171002;1200;15,5167;
171002;1300;17,175;
171002;1400;17,325;
171002;1500;18,2083;
171002;1600;18,2;
171002;1700;17,925;
171002;1800;17,6;
171002;1900;16,6895;
171002;2000;15,6946;
171002;2100;15,4444;
171002;2200;14,8358;
171002;2300;14,6357;
171003;0000;13,9772;
171003;0100;13,3437;
171003;0200;12,4268;
171003;0300;11,1766;
171003;0400;10,8097;
171003;0500;10,1262;
171003;0600;9,60106;
171003;0700;10,2926;
171003;0800;12,059;
171003;0900;14,1083;
171003;1000;16,7667;
171003;1100;20,0833;
171003;1200;23,3;
171003;1300;25,9667;
171003;1400;27,3417;
171003;1500;27,5083;
171003;1600;27,15;
171003;1700;24,5417;
171003;1800;22,35;
171003;1900;20,1333;
171003;2000;18,8917;
171003;2100;17,925;
171003;2200;16,9833;
171003;2300;16,6;
171004;0000;16,325;
171004;0100;15,3846;
171004;0200;14,2844;
171004;0300;12,8259;
171004;0400;10,65;
171004;0500;10,3917;
171004;0600;10,4167;
171004;0700;10,8583;
171004;0800;11,4167;
171004;0900;12,0417;
171004;1000;12,8833;
171004;1100;13,6;
171004;1200;15,1417;
171004;1300;16,3;
171004;1400;18,025;
171004;1500;18,3167;
171004;1600;17,8544;
171004;1700;17,2957;
171004;1800;16,637;
171004;1900;16,245;
171004;2000;15,7432;
171004;2100;13,3667;
171004;2200;11,85;
171004;2300;11,2417;
171005;0000;10,709;
171005;0100;9,00055;
171005;0200;8,50871;
171005;0300;7,60009;
171005;0400;7,01667;
171005;0500;7,00172;
171005;0600;7,16828;
171005;0700;7,10987;
171005;0800;7,52646;
171005;0900;10,5277;
171005;1000;13,3858;
171005;1100;15,1191;
171005;1200;16,0211;
171005;1300;17,5707;
171005;1400;17,962;
171005;1500;18,525;
171005;1600;18,6;
171005;1700;17,6417;
171005;1800;17,1855;
171005;1900;15,8833;
171005;2000;14,4083;
171005;2100;13,45;
171005;2200;13,075;
171005;2300;12,4669;
171006;0000;12,4;
171006;0100;12,3951;
171006;0200;11,795;
171006;0300;10,9031;
171006;0400;9,99455;
171006;0500;9,50272;
171006;0600;9,33586;
171006;0700;9,91904;
171006;0800;12,4605;
171006;0900;15,2667;
171006;1000;17,125;
171006;1100;19,77;
171006;1200;22,3196;
171006;1300;25,2776;
171006;1400;26,7083;
171006;1500;26,8083;
171006;1600;26,6765;
171006;1700;26,4678;
171006;1800;25,534;
171006;1900;22,7754;
171006;2000;20,75;
171006;2100;19,6986;
171006;2200;18,1398;
171006;2300;17,3394;
171007;0000;16,4391;
171007;0100;16,0804;
171007;0200;16,3134;
171007;0300;15,3607;
171007;0400;14,3522;
171007;0500;13,4937;
171007;0600;12,7351;
171007;0700;12,4016;
171007;0800;14,7348;
171007;0900;16,9667;
171007;1000;17,9833;
171007;1100;16,3018;
171007;1200;14,1424;
171007;1300;13,7672;
171007;1400;14,6004;
171007;1500;13,4419;
171007;1600;13,2167;
171007;1700;13,6035;
171007;1800;12,6866;
171007;1900;11,9948;
171007;2000;11,2446;
171007;2100;10,7527;
