FECHA (YYMMDD);HORA (HHMM);;
160312;0500;11,4583;
160312;0600;11,4917;
160312;0700;11,4583;
160312;0800;11,4667;
160312;0900;12,1583;
160312;1000;14,0833;
160312;1100;16,4333;
160312;1200;18,5583;
160312;1300;19,9917;
160312;1400;20,8833;
160312;1500;22;
160312;1600;23,6333;
160312;1700;24,2;
160312;1800;23,6;
160312;1900;22,1917;
160312;2000;20,0417;
160312;2100;18,9667;
160312;2200;17,8667;
160312;2300;17,0667;
160313;0000;15,9417;
160313;0100;15,0667;
160313;0200;14,15;
160313;0300;13,55;
160313;0400;13,075;
160313;0500;12,5917;
160313;0600;12,425;
160313;0700;12,2;
160313;0800;13,8917;
160313;0900;18,8;
160313;1000;21,3667;
160313;1100;22,875;
160313;1200;24,3;
160313;1300;26,1083;
160313;1400;27,3917;
160313;1500;28,2583;
160313;1600;28,9833;
160313;1700;29,325;
160313;1800;28,2083;
160313;1900;25,9417;
160313;2000;23,175;
160313;2100;21,55;
160313;2200;19,9083;
160313;2300;18,4917;
160314;0000;17,9083;
160314;0100;17,0333;
160314;0200;16,0583;
160314;0300;14,9667;
160314;0400;14,35;
160314;0500;14,2167;
160314;0600;14,125;
160314;0700;14,125;
160314;0800;16,7417;
160314;0900;21,2;
160314;1000;22,075;
160314;1100;25,4583;
160314;1200;28,7083;
160314;1300;30,3417;
160314;1400;31,0667;
160314;1500;31,4667;
160314;1600;30,6833;
160314;1700;29,9917;
160314;1800;28,75;
160314;1900;26,4167;
160314;2000;23,1417;
160314;2100;21,2583;
160314;2200;20,0083;
160314;2300;19,0417;
160315;0000;18,25;
160315;0100;17,3417;
160315;0200;16,2333;
160315;0300;16,0917;
160315;0400;15,5833;
160315;0500;15,1667;
160315;0600;15,2917;
160315;0700;15,225;
160315;0800;16,0333;
160315;0900;21,7083;
160315;1000;23,5167;
160315;1100;25,8583;
160315;1200;28,0583;
160315;1300;29,8083;
160315;1400;30,7417;
160315;1500;30,85;
160315;1600;30,9083;
160315;1700;30,6333;
160315;1800;29,2083;
160315;1900;26,475;
160315;2000;23,1;
160315;2100;21,3083;
160315;2200;20,0166;
160315;2300;19,1083;
160316;0000;18,1083;
160316;0100;17,1167;
160316;0200;15,8833;
160316;0300;15,175;
160316;0400;14,7083;
160316;0500;14,475;
160316;0600;14,3083;
160316;0700;14,2667;
160316;0800;16;
160316;0900;20,6;
160316;1000;23,2083;
160316;1100;26,075;
160316;1200;26,275;
160316;1300;26,9667;
160316;1400;26,9333;
160316;1500;29,15;
160316;1600;28,0667;
160316;1700;25,0833;
160316;1800;23,175;
160316;1900;21,05;
160316;2000;18,8833;
160316;2100;17,7583;
160316;2200;16,8833;
160316;2300;15,6333;
160317;0000;14,4167;
160317;0100;13,7417;
160317;0200;13,1167;
160317;0300;12,9167;
160317;0400;12,5167;
160317;0500;12,4;
160317;0600;12,4417;
160317;0700;12,5833;
160317;0800;13,0417;
160317;0900;13,575;
160317;1000;14,0083;
160317;1100;14,7333;
160317;1200;15,1417;
160317;1300;16,05;
160317;1400;18,5167;
160317;1500;20,1083;
160317;1600;20,7083;
160317;1700;20,975;
160317;1800;20,75;
160317;1900;19,3167;
160317;2000;17,7917;
160317;2100;16,5917;
160317;2200;15,1083;
160317;2300;14,1333;
160318;0000;13,2;
160318;0100;12,775;
160318;0200;12,1333;
160318;0300;11,8333;
160318;0400;11,3167;
160318;0500;11,0417;
160318;0600;10,4;
160318;0700;10,225;
160318;0800;11,25;
160318;0900;15,15;
160318;1000;17,6583;
160318;1100;20,6;
160318;1200;23,5667;
160318;1300;25,7583;
160318;1400;28,525;
160318;1500;28,675;
160318;1600;29,0917;
160318;1700;29,2583;
160318;1800;28,25;
160318;1900;25,3667;
160318;2000;22,075;
160318;2100;19,9917;
160318;2200;18,5167;
160318;2300;17,2;
160319;0000;15,8417;
160319;0100;14,9667;
160319;0200;14,175;
160319;0300;13,3833;
160319;0400;12,525;
160319;0500;12,0083;
160319;0600;11,4333;
160319;0700;11,3333;
160319;0800;12,9417;
160319;0900;17,175;
160319;1000;20,3;
160319;1100;23,1833;
160319;1200;25,6917;
160319;1300;26,5583;
160319;1400;27,45;
160319;1500;27,8667;
160319;1600;28,0583;
160319;1700;26,8833;
160319;1800;26,0917;
160319;1900;22,9917;
160319;2000;19,9083;
160319;2100;18,2333;
160319;2200;17,125;
160319;2300;15,775;
160320;0000;14,9417;
160320;0100;14,0167;
160320;0200;13,3917;
160320;0300;12,6417;
160320;0400;11,7167;
160320;0500;11,1917;
160320;0600;10,6583;
160320;0700;10,25;
160320;0800;12;
160320;0900;16,6417;
160320;1000;19,4583;
160320;1100;22,3167;
160320;1200;25,4833;
160320;1300;27,6417;
160320;1400;28,0167;
160320;1500;28,6667;
160320;1600;28,6583;
160320;1700;28,1333;
160320;1800;26,7583;
160320;1900;23,05;
160320;2000;19,5333;
160320;2100;17,7333;
160320;2200;16,5083;
160320;2300;15,6833;
160321;0000;14,8917;
160321;0100;13,875;
160321;0200;12,5917;
160321;0300;11,775;
160321;0400;11,1667;
160321;0500;10,3583;
160321;0600;9,83333;
160321;0700;9,48332;
160321;0800;10,5083;
160321;0900;14,6667;
160321;1000;18,4083;
160321;1100;21,1333;
160321;1200;24,5917;
160321;1300;26,2417;
160321;1400;28,1;
160321;1500;27,7417;
160321;1600;27,8583;
160321;1700;27,2833;
160321;1800;26,6583;
160321;1900;23,95;
160321;2000;21,5583;
160321;2100;19,6333;
160321;2200;18,3083;
160321;2300;17,1;
160322;0000;15,7167;
160322;0100;14,8333;
160322;0200;13,8917;
160322;0300;13,2667;
160322;0400;12,5917;
160322;0500;12,1667;
160322;0600;12,1583;
160322;0700;12,0833;
160322;0800;13,375;
160322;0900;18,6917;
160322;1000;21,6833;
160322;1100;24,5583;
160322;1200;27,1417;
160322;1300;29,1083;
160322;1400;30,6083;
160322;1500;30,9333;
160322;1600;31,1417;
160322;1700;31,0167;
160322;1800;29,3667;
160322;1900;25,6333;
160322;2000;22,3833;
160322;2100;20,55;
160322;2200;19,2083;
160322;2300;17,8583;
160323;0000;16,625;
160323;0100;15,3;
160323;0200;14,2083;
160323;0300;13,2583;
160323;0400;12,1833;
160323;0500;11,5167;
160323;0600;11,0667;
160323;0700;10,4417;
160323;0800;9,875;
160323;0900;12,5083;
160323;1000;15,1417;
160323;1100;17,125;
160323;1200;20,4917;
160323;1300;24,4083;
160323;1400;24,75;
160323;1500;24,6583;
160323;1600;24,825;
160323;1700;24,975;
160323;1800;24,4167;
160323;1900;21,8917;
160323;2000;19,1083;
160323;2100;17,0667;
160323;2200;;
160323;2300;;
160324;0000;;
160324;0100;;
160324;0200;;
160324;0300;;
160324;0400;;
160324;0500;11,8917;
160324;0600;11,5917;
160324;0700;11,5;
160324;0800;12,8667;
160324;0900;15,6333;
160324;1000;18,3667;
160324;1100;21,9083;
160324;1200;23,75;
160324;1300;24,25;
160324;1400;24;
160324;1500;23,3;
160324;1600;22,1083;
160324;1700;21,2333;
160324;1800;20,3333;
160324;1900;19,5083;
160324;2000;18,0333;
160324;2100;17,4833;
160324;2200;16,85;
160324;2300;15,8583;
160325;0000;14,3583;
160325;0100;13,625;
160325;0200;13,05;
160325;0300;12,7333;
160325;0400;12,1;
160325;0500;11,8083;
160325;0600;11,8167;
160325;0700;11,325;
160325;0800;12,9667;
160325;0900;17,25;
160325;1000;20,2;
160325;1100;22,65;
160325;1200;25,6333;
160325;1300;27,5917;
160325;1400;29,1417;
160325;1500;30,075;
160325;1600;30,5917;
160325;1700;30,4417;
160325;1800;29,4583;
160325;1900;26,7583;
160325;2000;23,6667;
160325;2100;21,4083;
160325;2200;20,6417;
160325;2300;19,225;
160326;0000;17,7333;
160326;0100;15,9583;
160326;0200;14,5583;
160326;0300;13,3333;
160326;0400;12,6667;
160326;0500;12,2333;
160326;0600;11,5583;
160326;0700;11,1917;
160326;0800;12,6417;
160326;0900;17,9;
160326;1000;20,3;
160326;1100;21,7917;
160326;1200;19,6083;
160326;1300;18,7833;
160326;1400;18,6667;
160326;1500;21,475;
160326;1600;24;
160326;1700;22,275;
160326;1800;20,7833;
160326;1900;18,8167;
160326;2000;17,15;
160326;2100;15,9833;
160326;2200;15,0083;
160326;2300;14,0167;
160327;0000;13,2583;
160327;0100;12,6833;
160327;0200;11,9;
160327;0300;11,4917;
160327;0400;11,15;
160327;0500;10,7167;
160327;0600;10,65;
160327;0700;10,6083;
160327;0800;10,95;
160327;0900;11,3917;
160327;1000;12,8417;
160327;1100;17,725;
160327;1200;21,1;
160327;1300;24,0417;
160327;1400;26,9917;
160327;1500;24,7167;
160327;1600;24,4083;
160327;1700;23,3083;
160327;1800;22,6333;
160327;1900;20,8333;
160327;2000;18,9917;
160327;2100;17,5167;
160327;2200;16,3333;
160327;2300;15,4917;
160328;0000;14,8167;
160328;0100;13,95;
160328;0200;12,775;
160328;0300;12,475;
160328;0400;12,1;
160328;0500;11,45;
160328;0600;10,2167;
160328;0700;10,0333;
160328;0800;10,3917;
160328;0900;11,2917;
160328;1000;13,3917;
160328;1100;18;
160328;1200;20,9917;
160328;1300;21,625;
160328;1400;22,35;
160328;1500;23,2167;
160328;1600;23,1083;
160328;1700;22,375;
160328;1800;21,4333;
160328;1900;19,8167;
160328;2000;17,7833;
160328;2100;16,5833;
160328;2200;15,6833;
160328;2300;14,8417;
160329;0000;13,675;
160329;0100;13,0667;
160329;0200;12,125;
160329;0300;11,525;
160329;0400;10,4917;
160329;0500;9,43332;
160329;0600;9,49165;
160329;0700;9,45833;
160329;0800;10,3167;
160329;0900;11,7833;
160329;1000;12,25;
160329;1100;16,5333;
160329;1200;19,2167;
160329;1300;19,3667;
160329;1400;19,4333;
160329;1500;20,3917;
160329;1600;20,375;
160329;1700;19,5833;
160329;1800;18,0833;
160329;1900;15,3417;
160329;2000;13,9333;
160329;2100;13,3167;
160329;2200;12,8583;
160329;2300;12,5;
160330;0000;12,1333;
160330;0100;11,5333;
160330;0200;11,15;
160330;0300;10,8417;
160330;0400;10,575;
160330;0500;10,5583;
160330;0600;11,2583;
160330;0700;11,4667;
160330;0800;11,7917;
160330;0900;12,55;
160330;1000;14,9333;
160330;1100;18,55;
160330;1200;20,7833;
160330;1300;21,0833;
160330;1400;20,85;
160330;1500;19,45;
160330;1600;19,7167;
160330;1700;20,5917;
160330;1800;20,3333;
160330;1900;19,1083;
160330;2000;17,4667;
160330;2100;16,1667;
160330;2200;14,9083;
160330;2300;14,3583;
160331;0000;14,4333;
160331;0100;14,075;
160331;0200;13,475;
160331;0300;13,275;
160331;0400;13,1333;
160331;0500;13,325;
160331;0600;13,275;
160331;0700;13,2417;
160331;0800;13,6167;
160331;0900;15,125;
160331;1000;16,9917;
160331;1100;20,5;
160331;1200;20,8417;
160331;1300;21,6583;
160331;1400;23,2666;
160331;1500;23,8083;
160331;1600;23,3083;
160331;1700;23,75;
160331;1800;22,4333;
160331;1900;20,725;
160331;2000;19,8833;
160331;2100;18,5667;
160331;2200;18,0667;
160331;2300;17,3083;
160401;0000;16,3083;
160401;0100;15,8417;
160401;0200;15,8167;
160401;0300;15,075;
160401;0400;14,6;
160401;0500;14,1583;
160401;0600;14,3333;
160401;0700;14,45;
160401;0800;14,4667;
160401;0900;15,55;
160401;1000;16,9917;
160401;1100;18,575;
160401;1200;20,2167;
160401;1300;20,9167;
160401;1400;21,0083;
160401;1500;21,05;
160401;1600;20,15;
160401;1700;19,8;
160401;1800;19,3417;
160401;1900;18,225;
160401;2000;16,6333;
160401;2100;15,725;
160401;2200;14,975;
160401;2300;14,025;
160402;0000;13,4333;
160402;0100;13,1;
160402;0200;12,6333;
160402;0300;12,7417;
160402;0400;13,4667;
160402;0500;13,8;
160402;0600;13,8167;
160402;0700;13,6;
160402;0800;13,2333;
160402;0900;13,2;
160402;1000;13,75;
160402;1100;14,425;
160402;1200;15,1083;
160402;1300;16,1667;
160402;1400;17,9917;
160402;1500;20,275;
160402;1600;21,875;
160402;1700;21,8167;
160402;1800;21,6417;
160402;1900;19,1583;
160402;2000;16,8833;
160402;2100;15,1167;
160402;2200;13,8;
160402;2300;13,2;
160403;0000;12,9833;
160403;0100;11,9667;
160403;0200;11,3583;
160403;0300;10,95;
160403;0400;10,5833;
160403;0500;10,1833;
160403;0600;9,94998;
160403;0700;10,3833;
160403;0800;11,7917;
160403;0900;12,5083;
160403;1000;12,8417;
160403;1100;13,2667;
160403;1200;13,3833;
160403;1300;13,0333;
160403;1400;14,375;
160403;1500;15,4;
160403;1600;16,8417;
160403;1700;17,375;
160403;1800;16,5083;
160403;1900;14,3917;
160403;2000;12,95;
160403;2100;12,1083;
160403;2200;12,0333;
160403;2300;12,0333;
160404;0000;11,5833;
160404;0100;11,425;
160404;0200;11,6417;
160404;0300;11,35;
160404;0400;10,7083;
160404;0500;10,4417;
160404;0600;10,9667;
160404;0700;11,35;
160404;0800;11,625;
160404;0900;12,4833;
160404;1000;14,1;
160404;1100;16,0583;
160404;1200;19,3583;
160404;1300;20,8083;
160404;1400;22,7167;
160404;1500;23,475;
160404;1600;23,7;
160404;1700;23,175;
160404;1800;21,9917;
160404;1900;20,0083;
160404;2000;18,3167;
160404;2100;16,9333;
160404;2200;15,7917;
160404;2300;15,2833;
160405;0000;14,3583;
160405;0100;13,4667;
160405;0200;12,5583;
160405;0300;12,2917;
160405;0400;12,225;
160405;0500;11,8667;
160405;0600;11,7917;
160405;0700;11,5917;
160405;0800;12,6833;
160405;0900;14,9333;
160405;1000;16,1417;
160405;1100;16,7417;
160405;1200;17,4583;
160405;1300;19,3083;
160405;1400;19,85;
160405;1500;18,425;
160405;1600;17,25;
160405;1700;16,05;
160405;1800;16,1;
160405;1900;15,9667;
160405;2000;15,4;
160405;2100;14,3;
160405;2200;13,3333;
160405;2300;12,825;
160406;0000;12,0583;
160406;0100;12,1917;
160406;0200;11,2833;
160406;0300;10,8083;
160406;0400;9,95833;
160406;0500;9,64998;
160406;0600;9,38332;
160406;0700;9,21666;
160406;0800;9,575;
160406;0900;12,375;
160406;1000;16,2917;
160406;1100;16,3917;
160406;1200;17,05;
160406;1300;19,6583;
160406;1400;20,8583;
160406;1500;22,35;
160406;1600;23,8333;
160406;1700;24,15;
160406;1800;21,8833;
160406;1900;18,0833;
160406;2000;15,675;
160406;2100;14,275;
160406;2200;13,4417;
160406;2300;12,5833;
160407;0000;11,425;
160407;0100;10,725;
160407;0200;11,0083;
160407;0300;11,4167;
160407;0400;10,75;
160407;0500;10,1333;
160407;0600;10,425;
160407;0700;10,7167;
160407;0800;10,9;
160407;0900;13,4833;
160407;1000;16,8167;
160407;1100;18,7667;
160407;1200;19,75;
160407;1300;20,3167;
160407;1400;21;
160407;1500;19,55;
160407;1600;18,925;
160407;1700;18,65;
160407;1800;18,6333;
160407;1900;16,525;
160407;2000;14,7;
160407;2100;13,0333;
160407;2200;12,45;
160407;2300;11,5917;
160408;0000;10,85;
160408;0100;10,3333;
160408;0200;9,90833;
160408;0300;9,52498;
160408;0400;9,15833;
160408;0500;8,70833;
160408;0600;8,47499;
160408;0700;8,41666;
160408;0800;8,67499;
160408;0900;12,825;
160408;1000;16,4417;
160408;1100;18,6083;
160408;1200;20,2583;
160408;1300;22,0667;
160408;1400;22,6917;
160408;1500;22,975;
160408;1600;22,7083;
160408;1700;22,2167;
160408;1800;20,3333;
160408;1900;17,3583;
160408;2000;15,3417;
160408;2100;13,7167;
160408;2200;12,475;
160408;2300;11,5333;
160409;0000;10,8333;
160409;0100;10;
160409;0200;9,29999;
160409;0300;8,80832;
160409;0400;8,19165;
160409;0500;7,36665;
160409;0600;7,02499;
160409;0700;6,75832;
160409;0800;7,41666;
160409;0900;11,8833;
160409;1000;13,6333;
160409;1100;15,85;
160409;1200;17,8333;
160409;1300;19,4583;
160409;1400;20,7;
160409;1500;21,4167;
160409;1600;21,4;
160409;1700;21,025;
160409;1800;20,175;
160409;1900;17,1167;
160409;2000;14,975;
160409;2100;13,4;
160409;2200;12,2083;
160409;2300;11,3417;
160410;0000;10,6333;
160410;0100;9,91666;
160410;0200;9,17499;
160410;0300;8,35832;
160410;0400;7,725;
160410;0500;7,52499;
160410;0600;7,30833;
160410;0700;7,28333;
160410;0800;7,45833;
160410;0900;11,725;
160410;1000;13,8417;
160410;1100;16,4583;
160410;1200;19,425;
160410;1300;21,5417;
160410;1400;22,7333;
160410;1500;23,6833;
160410;1600;24,35;
160410;1700;23,7667;
160410;1800;21,725;
160410;1900;19,0917;
160410;2000;16,4;
160410;2100;14,2917;
160410;2200;13,35;
160410;2300;12,325;
160411;0000;10,9667;
160411;0100;11,3083;
160411;0200;10,9833;
160411;0300;10,3333;
160411;0400;9,72498;
160411;0500;10,1083;
160411;0600;9,29166;
160411;0700;9,40833;
160411;0800;11,1333;
160411;0900;18,0667;
160411;1000;19,7583;
160411;1100;20,9917;
160411;1200;22,8833;
160411;1300;23,5917;
160411;1400;24,3333;
160411;1500;23,4083;
160411;1600;22,9917;
160411;1700;21,625;
160411;1800;19,3833;
160411;1900;16,6333;
160411;2000;14,9583;
160411;2100;13,9833;
160411;2200;13,0583;
160411;2300;12,3417;
160412;0000;11,8167;
160412;0100;11,5;
160412;0200;11,2417;
160412;0300;10,9583;
160412;0400;11,3417;
160412;0500;11,6667;
160412;0600;11,85;
160412;0700;11,8667;
160412;0800;11,8417;
160412;0900;12,2583;
160412;1000;12,6417;
160412;1100;12,6417;
160412;1200;12,8083;
160412;1300;13,5;
160412;1400;13,9;
160412;1500;14,1833;
160412;1600;14,575;
160412;1700;15,0833;
160412;1800;14,9417;
160412;1900;14,6333;
160412;2000;14,3;
160412;2100;13,4833;
160412;2200;12;
160412;2300;11,0083;
160413;0000;9,99165;
160413;0100;9,44165;
160413;0200;8,74165;
160413;0300;8,5;
160413;0400;8,04999;
160413;0500;8,16666;
160413;0600;8,83333;
160413;0700;9,26665;
160413;0800;9,61665;
160413;0900;10,875;
160413;1000;12,5667;
160413;1100;12,65;
160413;1200;12,8167;
160413;1300;13,1917;
160413;1400;14,05;
160413;1500;13,95;
160413;1600;14,95;
160413;1700;15,6583;
160413;1800;15,35;
160413;1900;15,4167;
160413;2000;14,9417;
160413;2100;14,325;
160413;2200;13,725;
160413;2300;14,325;
160414;0000;13,725;
160414;0100;12,8;
160414;0200;12,825;
160414;0300;13,2583;
160414;0400;12,55;
160414;0500;11,9083;
160414;0600;12,0667;
160414;0700;12,35;
160414;0800;13,0083;
160414;0900;13,2417;
160414;1000;13,2083;
160414;1100;13,7833;
160414;1200;14,6917;
160414;1300;16,2917;
160414;1400;17,6;
160414;1500;17,35;
160414;1600;16,725;
160414;1700;17,0333;
160414;1800;16,8333;
160414;1900;15,8417;
160414;2000;14,3833;
160414;2100;13,6083;
160414;2200;13,8583;
160414;2300;13,2083;
160415;0000;13,2083;
160415;0100;12,8333;
160415;0200;12,7583;
160415;0300;12,9083;
160415;0400;13,2417;
160415;0500;13,4083;
160415;0600;13,3833;
160415;0700;13,3833;
160415;0800;13,3;
160415;0900;13,8;
160415;1000;14,5;
160415;1100;14,8333;
160415;1200;15,3083;
160415;1300;16,3167;
160415;1400;16,1;
160415;1500;15,8;
160415;1600;15,3833;
160415;1700;15,1667;
160415;1800;15,0583;
160415;1900;15,1;
160415;2000;15,125;
160415;2100;14,7;
160415;2200;14,2917;
160415;2300;13,8583;
160416;0000;13,6167;
160416;0100;13,4417;
160416;0200;13,425;
160416;0300;13,3833;
160416;0400;13,4083;
160416;0500;13,4083;
160416;0600;13,4917;
160416;0700;13,5333;
160416;0800;13,3833;
160416;0900;13,8917;
160416;1000;15,2583;
160416;1100;16,6083;
160416;1200;18,1917;
160416;1300;19,4333;
160416;1400;18,8583;
160416;1500;19,7667;
160416;1600;19,0667;
160416;1700;17,7583;
160416;1800;17,0083;
160416;1900;16,6667;
160416;2000;16,55;
160416;2100;16,325;
160416;2200;16,0083;
160416;2300;15,7833;
160417;0000;15,6417;
160417;0100;15,3583;
160417;0200;13,8583;
160417;0300;13,1083;
160417;0400;12,8417;
160417;0500;12,425;
160417;0600;12,1333;
160417;0700;11,9417;
160417;0800;11,875;
160417;0900;11,85;
160417;1000;11,675;
160417;1100;11,5167;
160417;1200;11,825;
160417;1300;12,275;
160417;1400;12,1417;
160417;1500;12,0917;
160417;1600;11,9167;
160417;1700;11,6833;
160417;1800;11,1917;
160417;1900;10,4917;
160417;2000;10,4167;
160417;2100;10,2917;
160417;2200;9,72499;
160417;2300;9,56665;
160418;0000;9,58333;
160418;0100;9,56665;
160418;0200;9,60832;
160418;0300;9,59998;
160418;0400;9,60832;
160418;0500;9,70833;
160418;0600;9,84166;
160418;0700;9,80832;
160418;0800;10,0333;
160418;0900;10,4583;
160418;1000;10,9083;
160418;1100;11,3167;
160418;1200;12,45;
160418;1300;14,95;
160418;1400;16,4917;
160418;1500;17,1667;
160418;1600;16,8833;
160418;1700;16,225;
160418;1800;15,3833;
160418;1900;13,7833;
160418;2000;12,5667;
160418;2100;11,5333;
160418;2200;11,6667;
160418;2300;11;
160419;0000;9,80832;
160419;0100;9,40833;
160419;0200;9,68332;
160419;0300;8,875;
160419;0400;8,89998;
160419;0500;8,69998;
160419;0600;8,18332;
160419;0700;7,35833;
160419;0800;7,59166;
160419;0900;11,4583;
160419;1000;14,3333;
160419;1100;15,4333;
160419;1200;16,7833;
160419;1300;17,2667;
160419;1400;18,6333;
160419;1500;19,3917;
160419;1600;20,2417;
160419;1700;20,3667;
160419;1800;19,0917;
160419;1900;16;
160419;2000;14,1083;
160419;2100;12,625;
160419;2200;12,1667;
160419;2300;10,925;
160420;0000;10,1833;
160420;0100;9,72499;
160420;0200;9,29999;
160420;0300;8,89998;
160420;0400;8,46666;
160420;0500;8,30832;
160420;0600;8,34166;
160420;0700;7,97498;
160420;0800;9,40833;
160420;0900;10,5333;
160420;1000;12,3;
160420;1100;16,35;
160420;1200;18,3417;
160420;1300;19,9;
160420;1400;20,85;
160420;1500;20,8417;
160420;1600;20,8583;
160420;1700;20,5083;
160420;1800;19,1167;
160420;1900;16,55;
160420;2000;14,7417;
160420;2100;13,225;
160420;2200;11,8583;
160420;2300;11,1583;
160421;0000;10,75;
160421;0100;9,93332;
160421;0200;9,56665;
160421;0300;8,76665;
160421;0400;8,47498;
160421;0500;8,29999;
160421;0600;8,39165;
160421;0700;7,90833;
160421;0800;7,925;
160421;0900;9,89998;
160421;1000;12,0167;
160421;1100;16,8833;
160421;1200;19,825;
160421;1300;20,9;
160421;1400;22,05;
160421;1500;23,575;
160421;1600;24,025;
160421;1700;23,1917;
160421;1800;21,4583;
160421;1900;18,3417;
160421;2000;16,05;
160421;2100;15,4917;
160421;2200;15,05;
160421;2300;13,6917;
160422;0000;12,7667;
160422;0100;12,6833;
160422;0200;12,1167;
160422;0300;11,7417;
160422;0400;11,6917;
160422;0500;11,7;
160422;0600;11,5667;
160422;0700;11,5;
160422;0800;11,9833;
160422;0900;12,875;
160422;1000;13,5667;
160422;1100;14,45;
160422;1200;15,25;
160422;1300;15,3;
160422;1400;15,0417;
160422;1500;14,375;
160422;1600;13,5583;
160422;1700;12,9;
160422;1800;12,6083;
160422;1900;12,5417;
160422;2000;12,375;
160422;2100;12,0333;
160422;2200;11,9417;
160422;2300;11,8333;
160423;0000;11,7083;
160423;0100;11,8583;
160423;0200;12,0167;
160423;0300;12,0667;
160423;0400;11,3167;
160423;0500;10,65;
160423;0600;10,5833;
160423;0700;11,0333;
160423;0800;10,8833;
160423;0900;12,3;
160423;1000;14,3083;
160423;1100;16,5167;
160423;1200;17,2167;
160423;1300;15,3917;
160423;1400;15,0917;
160423;1500;15,3;
160423;1600;14,5083;
160423;1700;14,0667;
160423;1800;12,6417;
160423;1900;11,4667;
160423;2000;10,7167;
160423;2100;9,69998;
160423;2200;8,75832;
160423;2300;8,5;
160424;0000;7,89999;
160424;0100;7,89999;
160424;0200;7,725;
160424;0300;7,875;
160424;0400;7,71666;
160424;0500;7,59166;
160424;0600;7,625;
160424;0700;7,68333;
160424;0800;7,70833;
160424;0900;8,14165;
160424;1000;9,26665;
160424;1100;9,96666;
160424;1200;10,3583;
160424;1300;11,05;
160424;1400;12,0917;
160424;1500;12,3333;
160424;1600;10,1667;
160424;1700;8,93332;
160424;1800;7,75832;
160424;1900;7,21666;
160424;2000;7,48333;
160424;2100;7,55833;
160424;2200;7,49165;
160424;2300;5,675;
160425;0000;4,63332;
160425;0100;4,28333;
160425;0200;3,68333;
160425;0300;3,36666;
160425;0400;3,025;
160425;0500;2,49166;
160425;0600;2,11667;
160425;0700;1,975;
160425;0800;2,15;
160425;0900;6,09166;
160425;1000;8,05832;
160425;1100;9,61665;
160425;1200;10,525;
160425;1300;12,5167;
160425;1400;13,5;
160425;1500;14,425;
160425;1600;14,2917;
160425;1700;15,15;
160425;1800;13,775;
160425;1900;11,1667;
160425;2000;9,66666;
160425;2100;8,07498;
160425;2200;7,25832;
160425;2300;6,1;
160426;0000;5,40833;
160426;0100;5,09166;
160426;0200;4,625;
160426;0300;3,525;
160426;0400;3,69166;
160426;0500;3,35833;
160426;0600;3,025;
160426;0700;2,75;
160426;0800;3,3;
160426;0900;8,05832;
160426;1000;11,0167;
160426;1100;13,6917;
160426;1200;16,875;
160426;1300;19,1167;
160426;1400;21,2417;
160426;1500;21,1333;
160426;1600;21,8917;
160426;1700;21,8;
160426;1800;20,0167;
160426;1900;14,2333;
160426;2000;12,3167;
160426;2100;11,2;
160426;2200;10,7417;
160426;2300;9,53333;
160427;0000;8,89165;
160427;0100;8,08333;
160427;0200;7,39165;
160427;0300;7,1;
160427;0400;6,90833;
160427;0500;6,33333;
160427;0600;5,90833;
160427;0700;6,93333;
160427;0800;8,02498;
160427;0900;9,64165;
160427;1000;11,25;
160427;1100;16,0667;
160427;1200;20,1667;
160427;1300;19,8083;
160427;1400;21,3;
160427;1500;22,5333;
160427;1600;21,3917;
160427;1700;20,3167;
160427;1800;18,4333;
160427;1900;16,4083;
160427;2000;15,2083;
160427;2100;14;
160427;2200;12,8833;
160427;2300;12,375;
160428;0000;12,1333;
160428;0100;11,6417;
160428;0200;11,5833;
160428;0300;11,475;
160428;0400;11,3667;
160428;0500;10,4917;
160428;0600;10,1833;
160428;0700;10,3667;
160428;0800;10,5917;
160428;0900;11,2167;
160428;1000;12,7;
160428;1100;14,6583;
160428;1200;16,2417;
160428;1300;17,7;
160428;1400;18,575;
160428;1500;18,65;
160428;1600;17,9083;
160428;1700;16,9167;
160428;1800;15,675;
160428;1900;14,1917;
160428;2000;13,725;
160428;2100;13,575;
160428;2200;13,025;
160428;2300;13,0167;
160429;0000;13;
160429;0100;12,175;
160429;0200;11,875;
160429;0300;11,8167;
160429;0400;11,95;
160429;0500;11,35;
160429;0600;11,4;
160429;0700;11,0083;
160429;0800;11,1083;
160429;0900;11,8917;
160429;1000;15,65;
160429;1100;17,8333;
160429;1200;20,3583;
160429;1300;22,0667;
160429;1400;22,85;
160429;1500;23,8833;
160429;1600;23,7333;
160429;1700;22,9917;
160429;1800;20,45;
160429;1900;17,5417;
160429;2000;15,3667;
160429;2100;14,8333;
160429;2200;13,1833;
160429;2300;12,2167;
160430;0000;11,2167;
160430;0100;10,3833;
160430;0200;9,95831;
160430;0300;9,38332;
160430;0400;9,12498;
160430;0500;8,33333;
160430;0600;8,14998;
160430;0700;8,02498;
160430;0800;8,78333;
160430;0900;12,3333;
160430;1000;16,5667;
160430;1100;18,7667;
160430;1200;22,3417;
160430;1300;24,2583;
160430;1400;25,6667;
160430;1500;27;
160430;1600;26,2833;
160430;1700;24,5333;
160430;1800;21,8;
160430;1900;19,05;
160430;2000;17,5167;
160430;2100;17,5083;
160430;2200;16,4833;
160430;2300;15,5667;
160501;0000;14,2833;
160501;0100;13,7833;
160501;0200;13,8667;
