FECHA (YYMMDD);HORA (HHMM);;
170129;1100;28,9;
170129;1200;30,7;
170129;1300;32,2083;
170129;1400;33,2333;
170129;1500;33,5333;
170129;1600;33,3417;
170129;1700;33,1333;
170129;1800;31,9333;
170129;1900;29,625;
170129;2000;26,8;
170129;2100;24,5583;
170129;2200;22,9083;
170129;2300;22,1583;
170130;0000;21,4667;
170130;0100;20,5083;
170130;0200;19,3833;
170130;0300;18,1583;
170130;0400;17,65;
170130;0500;17,325;
170130;0600;17,1;
170130;0700;17,4833;
170130;0800;19,875;
170130;0900;21,9083;
170130;1000;25,4167;
170130;1100;27,7833;
170130;1200;29,3583;
170130;1300;30,875;
170130;1400;31,65;
170130;1500;32,4083;
170130;1600;33,1333;
170130;1700;32,8667;
170130;1800;32,375;
170130;1900;30,8;
170130;2000;28,45;
170130;2100;26,4083;
170130;2200;25,0667;
170130;2300;23,7583;
170131;0000;22,5833;
170131;0100;21,55;
170131;0200;20,2917;
170131;0300;19,275;
170131;0400;18,6;
170131;0500;18,0333;
170131;0600;17,4833;
170131;0700;17,6083;
170131;0800;20,85;
170131;0900;23,9667;
170131;1000;26,4667;
170131;1100;28,3417;
170131;1200;30,0083;
170131;1300;31,2333;
170131;1400;32,5417;
170131;1500;33,325;
170131;1600;33,6667;
170131;1700;32,6;
170131;1800;31,275;
170131;1900;29,3917;
170131;2000;25,1917;
170131;2100;22,2833;
170131;2200;21,0417;
170131;2300;20,325;
170201;0000;19,6;
170201;0100;19,0083;
170201;0200;18,225;
170201;0300;16,725;
170201;0400;16,25;
170201;0500;15,725;
170201;0600;15,4917;
170201;0700;15,6917;
170201;0800;18,3333;
170201;0900;21,3583;
170201;1000;24,7833;
170201;1100;28,175;
170201;1200;29,3167;
170201;1300;30,35;
170201;1400;31,3583;
170201;1500;31,7167;
170201;1600;32,025;
170201;1700;31,5;
170201;1800;29,8583;
170201;1900;28,275;
170201;2000;25,2917;
170201;2100;22,3083;
170201;2200;20,75;
170201;2300;19,2583;
170202;0000;18,25;
170202;0100;17,6333;
170202;0200;16,925;
170202;0300;15,8;
170202;0400;14,4917;
170202;0500;14,0833;
170202;0600;13,775;
170202;0700;13,7583;
170202;0800;16,0167;
170202;0900;18,8;
170202;1000;21,0833;
170202;1100;24,2917;
170202;1200;25,6583;
170202;1300;27,0167;
170202;1400;27,75;
170202;1500;28,15;
170202;1600;28,0333;
170202;1700;27,3;
170202;1800;25,15;
170202;1900;21,7167;
170202;2000;19,925;
170202;2100;18,7667;
170202;2200;17,1833;
170202;2300;15,825;
170203;0000;14,5167;
170203;0100;13,525;
170203;0200;12,6;
170203;0300;12,0667;
170203;0400;11,6;
170203;0500;11,0917;
170203;0600;10,6167;
170203;0700;11;
170203;0800;12,3833;
170203;0900;14,5417;
170203;1000;17,0833;
170203;1100;20,375;
170203;1200;21,375;
170203;1300;21,8167;
170203;1400;21,7;
170203;1500;22,4417;
170203;1600;22,7;
170203;1700;21,75;
170203;1800;20,6167;
170203;1900;18,6833;
170203;2000;16,975;
170203;2100;16,0167;
170203;2200;15,7417;
170203;2300;15,125;
170204;0000;14,5417;
170204;0100;13,85;
170204;0200;13,6;
170204;0300;13,775;
170204;0400;13,8417;
170204;0500;13,7;
170204;0600;13,3;
170204;0700;13,5;
170204;0800;14,4417;
170204;0900;16,6667;
170204;1000;18,925;
170204;1100;21,3667;
170204;1200;21,7083;
170204;1300;22,7167;
170204;1400;23,7417;
170204;1500;24,9167;
170204;1600;25,075;
170204;1700;25,625;
170204;1800;25,7667;
170204;1900;24,675;
170204;2000;22,6833;
170204;2100;20,5083;
170204;2200;19,25;
170204;2300;18,1417;
170205;0000;17,3417;
170205;0100;16,625;
170205;0200;15,8083;
170205;0300;15,0667;
170205;0400;14,4833;
170205;0500;13,875;
170205;0600;13,475;
170205;0700;13,65;
170205;0800;17,8333;
170205;0900;20,1417;
170205;1000;22,8833;
170205;1100;25,5917;
170205;1200;27,6417;
170205;1300;30,025;
170205;1400;31,875;
170205;1500;32,5667;
170205;1600;33,2;
170205;1700;32,7;
170205;1800;32,075;
170205;1900;30,65;
170205;2000;27,9;
170205;2100;24,875;
170205;2200;23,275;
170205;2300;22,075;
170206;0000;20,8667;
170206;0100;20,0417;
170206;0200;18,7333;
170206;0300;17,0583;
170206;0400;16,35;
170206;0500;15,8583;
170206;0600;15,4333;
170206;0700;15,6083;
170206;0800;20,2083;
170206;0900;22,65;
170206;1000;25,2083;
170206;1100;28,15;
170206;1200;30,0167;
170206;1300;31,1;
170206;1400;31,925;
170206;1500;32,4917;
170206;1600;32,3917;
170206;1700;31,2083;
170206;1800;29,6917;
170206;1900;28,25;
170206;2000;25,1667;
170206;2100;22,7083;
170206;2200;21,225;
170206;2300;20,1833;
170207;0000;19,65;
170207;0100;18,7417;
170207;0200;17,2083;
170207;0300;16,0917;
170207;0400;15,4167;
170207;0500;15,2;
170207;0600;14,9;
170207;0700;15,0333;
170207;0800;18,2417;
170207;0900;21,1667;
170207;1000;23,1583;
170207;1100;25,7167;
170207;1200;27,1917;
170207;1300;28,4583;
170207;1400;29,1667;
170207;1500;29,5;
170207;1600;29;
170207;1700;27,75;
170207;1800;25,8583;
170207;1900;23,5167;
170207;2000;20,1083;
170207;2100;18,0167;
170207;2200;15,9583;
170207;2300;14,175;
170208;0000;12,9167;
170208;0100;12,3333;
170208;0200;12,075;
170208;0300;11,6083;
170208;0400;11,1833;
170208;0500;10,7417;
170208;0600;10,6;
170208;0700;10,9917;
170208;0800;11,8583;
170208;0900;13,175;
170208;1000;16,425;
170208;1100;19,2583;
170208;1200;21,8833;
170208;1300;23,5583;
170208;1400;25,45;
170208;1500;26,7667;
170208;1600;27,0083;
170208;1700;27,0667;
170208;1800;26,45;
170208;1900;24,6667;
170208;2000;21,7417;
170208;2100;19,375;
170208;2200;17,825;
170208;2300;16,9333;
170209;0000;15,7917;
170209;0100;14,8333;
170209;0200;14,025;
170209;0300;13,5583;
170209;0400;13;
170209;0500;12,175;
170209;0600;11,625;
170209;0700;11,675;
170209;0800;15,2417;
170209;0900;17,525;
170209;1000;21,1667;
170209;1100;22,3333;
170209;1200;23,3833;
170209;1300;25,7417;
170209;1400;27,4917;
170209;1500;28,0333;
170209;1600;27,9417;
170209;1700;27,75;
170209;1800;26,65;
170209;1900;25,15;
170209;2000;23,2;
170209;2100;21,4333;
170209;2200;20,1167;
170209;2300;18,9583;
170210;0000;17,9917;
170210;0100;17,075;
170210;0200;16,6333;
170210;0300;16,3583;
170210;0400;16,2917;
170210;0500;16,4833;
170210;0600;16,025;
170210;0700;16,1083;
170210;0800;17,7;
170210;0900;19,7167;
170210;1000;23,975;
170210;1100;27,275;
170210;1200;26,0083;
170210;1300;28,275;
170210;1400;30,5083;
170210;1500;29,675;
170210;1600;30,575;
170210;1700;30,725;
170210;1800;28,95;
170210;1900;27,2167;
170210;2000;24,0833;
170210;2100;20,8167;
170210;2200;19,6833;
170210;2300;19,0917;
170211;0000;18,3167;
170211;0100;17,3417;
170211;0200;15,9667;
170211;0300;15,1;
170211;0400;14,4667;
170211;0500;13,925;
170211;0600;13,575;
170211;0700;13,5417;
170211;0800;17,5917;
170211;0900;20,6083;
170211;1000;24;
170211;1100;26,8417;
170211;1200;27,675;
170211;1300;28,6167;
170211;1400;29,9583;
170211;1500;30,7417;
170211;1600;30,875;
170211;1700;30,95;
170211;1800;30,25;
170211;1900;29,525;
170211;2000;26,775;
170211;2100;23,4167;
170211;2200;21,2417;
170211;2300;19,575;
170212;0000;19,1833;
170212;0100;18,4917;
170212;0200;17,0917;
170212;0300;15,4417;
170212;0400;14,8917;
170212;0500;14,575;
170212;0600;14,4833;
170212;0700;14,5417;
170212;0800;18,2583;
170212;0900;21,0833;
170212;1000;24,625;
170212;1100;27,8583;
170212;1200;29,275;
170212;1300;30,8667;
170212;1400;31,925;
170212;1500;32,6583;
170212;1600;33,4083;
170212;1700;33,3833;
170212;1800;32,45;
170212;1900;30,1333;
170212;2000;26,475;
170212;2100;23,675;
170212;2200;22;
170212;2300;21,15;
170213;0000;20,3583;
170213;0100;19,5917;
170213;0200;17,7;
170213;0300;16,725;
170213;0400;16,4167;
170213;0500;16,2417;
170213;0600;15,9833;
170213;0700;15,9833;
170213;0800;18,5583;
170213;0900;22,05;
170213;1000;25,3;
170213;1100;27,4167;
170213;1200;28,6917;
170213;1300;29,4917;
170213;1400;30,4417;
170213;1500;30,85;
170213;1600;30,025;
170213;1700;29,15;
170213;1800;28,075;
170213;1900;26,4167;
170213;2000;23,3417;
170213;2100;21,4667;
170213;2200;19,9;
170213;2300;18,85;
170214;0000;18,0917;
170214;0100;16,6417;
170214;0200;15,7833;
170214;0300;15,2167;
170214;0400;14,9167;
170214;0500;14,4167;
170214;0600;13,8;
170214;0700;13,425;
170214;0800;14,7833;
170214;0900;17,9333;
170214;1000;21,65;
170214;1100;23,65;
170214;1200;24,925;
170214;1300;26,3917;
170214;1400;26,9833;
170214;1500;27,7083;
170214;1600;28,3167;
170214;1700;28,2583;
170214;1800;27,4583;
170214;1900;25,8917;
170214;2000;23,5333;
170214;2100;21,4917;
170214;2200;20,1333;
170214;2300;18,95;
170215;0000;17,9917;
170215;0100;17,3917;
170215;0200;16,6;
170215;0300;15,85;
170215;0400;14,9917;
170215;0500;14,6083;
170215;0600;14,15;
170215;0700;14,075;
170215;0800;16,6583;
170215;0900;20,0917;
170215;1000;22,7583;
170215;1100;25,7917;
170215;1200;27,275;
170215;1300;27,8083;
170215;1400;29,3583;
170215;1500;30,2667;
170215;1600;30,5583;
170215;1700;29,8333;
170215;1800;29,125;
170215;1900;27,5417;
170215;2000;24,075;
170215;2100;21,1333;
170215;2200;19,3667;
170215;2300;17,875;
170216;0000;17;
170216;0100;16,25;
170216;0200;15,5;
170216;0300;15,15;
170216;0400;14,8417;
170216;0500;14,4583;
170216;0600;14,1667;
170216;0700;13,9083;
170216;0800;16,4917;
170216;0900;20,0833;
170216;1000;23,1;
170216;1100;25,875;
170216;1200;27,1583;
170216;1300;27,75;
170216;1400;28,5667;
170216;1500;29,4583;
170216;1600;28,6667;
170216;1700;27,4083;
170216;1800;24,85;
170216;1900;22,025;
170216;2000;20,3167;
170216;2100;19,3917;
170216;2200;18,7583;
170216;2300;17,3167;
170217;0000;16,1667;
170217;0100;15,5;
170217;0200;15,35;
170217;0300;15,075;
170217;0400;13,8167;
170217;0500;13,3083;
170217;0600;13,2833;
170217;0700;13,35;
170217;0800;15,725;
170217;0900;18,7583;
170217;1000;21,8083;
170217;1100;23,075;
170217;1200;24,6333;
170217;1300;25,8833;
170217;1400;26,55;
170217;1500;26,4083;
170217;1600;26,3167;
170217;1700;25,9167;
170217;1800;24,7667;
170217;1900;22,6417;
170217;2000;19,4667;
170217;2100;17,6083;
170217;2200;16,3917;
170217;2300;15,9583;
170218;0000;15,2417;
170218;0100;14,575;
170218;0200;13,8833;
170218;0300;13,3833;
170218;0400;12,8333;
170218;0500;12,5833;
170218;0600;12,1167;
170218;0700;11,7667;
170218;0800;14,75;
170218;0900;17,4667;
170218;1000;20,625;
170218;1100;22,7667;
170218;1200;25,1167;
170218;1300;27,1583;
170218;1400;28,1583;
170218;1500;28,9083;
170218;1600;29,175;
170218;1700;29,1917;
170218;1800;28,4917;
170218;1900;27,3833;
170218;2000;24,725;
170218;2100;22,2417;
170218;2200;20,5417;
170218;2300;19,4417;
170219;0000;18,6333;
170219;0100;17,7667;
170219;0200;17,0417;
170219;0300;16,4833;
170219;0400;15,5833;
170219;0500;15;
170219;0600;14,5667;
170219;0700;14,9583;
170219;0800;17,95;
170219;0900;21,025;
170219;1000;24,35;
170219;1100;27,0083;
170219;1200;29,575;
170219;1300;30,6583;
170219;1400;31,775;
170219;1500;32,65;
170219;1600;32,7333;
170219;1700;32,1833;
170219;1800;31,45;
170219;1900;30,1917;
170219;2000;27,65;
170219;2100;25,3167;
170219;2200;23,425;
170219;2300;22,2;
170220;0000;21,1333;
170220;0100;19,9583;
170220;0200;19,1167;
170220;0300;18,1667;
170220;0400;17,3917;
170220;0500;16,975;
170220;0600;16,4083;
170220;0700;16,3083;
170220;0800;20,025;
170220;0900;23,4333;
170220;1000;27,3667;
170220;1100;29,85;
170220;1200;31,325;
170220;1300;32,4667;
170220;1400;33,825;
170220;1500;34,225;
170220;1600;34,4417;
170220;1700;34,0833;
170220;1800;32,7167;
170220;1900;30,5667;
170220;2000;27,3583;
170220;2100;25,5833;
170220;2200;24,0917;
170220;2300;22,775;
170221;0000;21,7417;
170221;0100;20,925;
170221;0200;19,5167;
170221;0300;18,5917;
170221;0400;18,1083;
170221;0500;17,9917;
170221;0600;17,7417;
170221;0700;17,4417;
170221;0800;20,5167;
170221;0900;24,575;
170221;1000;26,9333;
170221;1100;29,6083;
170221;1200;31,4583;
170221;1300;32,975;
170221;1400;34,3333;
170221;1500;34,2667;
170221;1600;34,6417;
170221;1700;34,275;
170221;1800;33,1583;
170221;1900;31,6583;
170221;2000;28,8667;
170221;2100;26,8417;
170221;2200;25,425;
170221;2300;24,5;
170222;0000;23,8667;
170222;0100;23,0333;
170222;0200;21,775;
170222;0300;20,9917;
170222;0400;20,6833;
170222;0500;20,3333;
170222;0600;19,85;
170222;0700;19,5333;
170222;0800;22,9167;
170222;0900;26,0833;
170222;1000;28,3;
170222;1100;29,05;
170222;1200;30,3167;
170222;1300;31,325;
170222;1400;32,1417;
170222;1500;32,8333;
170222;1600;32,075;
170222;1700;30,525;
170222;1800;29,3333;
170222;1900;27,425;
170222;2000;24,375;
170222;2100;22,6167;
170222;2200;21,5333;
170222;2300;21,2167;
170223;0000;21,025;
170223;0100;19,75;
170223;0200;18,9583;
170223;0300;18,7083;
170223;0400;18,3833;
170223;0500;18,25;
170223;0600;18,3333;
170223;0700;17,7917;
170223;0800;19,5583;
170223;0900;22,7083;
170223;1000;25,1417;
170223;1100;26,925;
170223;1200;28,4083;
170223;1300;30,1;
170223;1400;30,7167;
170223;1500;31,8583;
170223;1600;31,8583;
170223;1700;30,7917;
170223;1800;28,925;
170223;1900;26,975;
170223;2000;25,3083;
170223;2100;23,8083;
170223;2200;22,35;
170223;2300;21,8;
170224;0000;21,4;
170224;0100;20,7583;
170224;0200;19,8667;
170224;0300;19,5083;
170224;0400;19,2583;
170224;0500;18,7333;
170224;0600;18,625;
170224;0700;18,5917;
170224;0800;19,8167;
170224;0900;22,7333;
170224;1000;24,9917;
170224;1100;27,1083;
170224;1200;29,0917;
170224;1300;30,1;
170224;1400;31,5083;
170224;1500;32,5167;
170224;1600;32,0583;
170224;1700;32,425;
170224;1800;30,7417;
170224;1900;28,625;
170224;2000;26,375;
170224;2100;24,925;
170224;2200;23,7;
170224;2300;22,7083;
170225;0000;22,325;
170225;0100;21,9333;
170225;0200;21,6583;
170225;0300;21,1083;
170225;0400;20,875;
170225;0500;20,2833;
170225;0600;19,6333;
170225;0700;19,3667;
170225;0800;20,5;
170225;0900;24,2417;
170225;1000;26,8833;
170225;1100;28,1083;
170225;1200;29,4917;
170225;1300;30,4;
170225;1400;30,3417;
170225;1500;31,9667;
170225;1600;31,4333;
170225;1700;29,625;
170225;1800;27,6417;
170225;1900;27,4333;
170225;2000;24,9833;
170225;2100;23,525;
170225;2200;22,475;
170225;2300;21,7833;
170226;0000;21,375;
170226;0100;20,7667;
170226;0200;20,35;
170226;0300;20,4583;
170226;0400;20,5667;
170226;0500;20,4167;
170226;0600;19,125;
170226;0700;18,65;
170226;0800;18,8583;
170226;0900;19,425;
170226;1000;19,5;
170226;1100;20,3917;
170226;1200;23,35;
170226;1300;28,5667;
170226;1400;30,325;
170226;1500;31,4083;
170226;1600;31,525;
170226;1700;30,9917;
170226;1800;29,8667;
170226;1900;27,825;
170226;2000;24,9667;
170226;2100;23,175;
170226;2200;21,9333;
170226;2300;21,2417;
170227;0000;20,7583;
170227;0100;20,4583;
170227;0200;20,125;
170227;0300;19,6583;
170227;0400;18,9167;
170227;0500;18,25;
170227;0600;17,8917;
170227;0700;17,7667;
170227;0800;19,3083;
170227;0900;20,8333;
170227;1000;23,7833;
170227;1100;26,3667;
170227;1200;27,9;
170227;1300;28,6167;
170227;1400;29,5667;
170227;1500;30,6417;
170227;1600;30,65;
170227;1700;29,7083;
170227;1800;28,7083;
170227;1900;26,9833;
170227;2000;24,35;
170227;2100;22,6917;
170227;2200;21,35;
170227;2300;20,4583;
170228;0000;19,8417;
170228;0100;19,2833;
170228;0200;18,325;
170228;0300;18,1167;
170228;0400;17,7417;
170228;0500;16,9667;
170228;0600;16,6333;
170228;0700;16,4167;
170228;0800;18,075;
170228;0900;20,5667;
170228;1000;23,0417;
170228;1100;24,9833;
170228;1200;26,6083;
170228;1300;28,1;
170228;1400;29,8917;
170228;1500;31,1083;
170228;1600;31,1167;
170228;1700;30,8583;
170228;1800;29,5833;
170228;1900;27,3167;
170228;2000;24,05;
170228;2100;21,1167;
170228;2200;19,725;
170228;2300;19,075;
170301;0000;18,4417;
170301;0100;17,9917;
170301;0200;17,35;
170301;0300;16,925;
170301;0400;16,6917;
170301;0500;16,3833;
170301;0600;16,2333;
170301;0700;16,3333;
170301;0800;18,1333;
170301;0900;20,1167;
170301;1000;22,4667;
170301;1100;25,2333;
170301;1200;26,8667;
170301;1300;27,9667;
170301;1400;28,7583;
170301;1500;29,5333;
170301;1600;29,875;
170301;1700;29,3417;
170301;1800;28,9;
170301;1900;27,375;
170301;2000;23,8167;
170301;2100;21,6333;
170301;2200;19,8917;
170301;2300;18,925;
170302;0000;17,5167;
170302;0100;16,4417;
170302;0200;16,0417;
170302;0300;16;
170302;0400;15,925;
170302;0500;15,725;
170302;0600;15,6333;
170302;0700;15,9667;
170302;0800;16,7667;
170302;0900;17,575;
170302;1000;20,0417;
170302;1100;23,9583;
170302;1200;25,9583;
170302;1300;27,4917;
170302;1400;29,05;
170302;1500;27,75;
170302;1600;26,8083;
170302;1700;26,6333;
170302;1800;26,0667;
170302;1900;25,05;
170302;2000;24,2417;
170302;2100;23,425;
170302;2200;22,525;
170302;2300;21,25;
170303;0000;20,075;
170303;0100;19,1667;
170303;0200;18,4833;
170303;0300;17,85;
170303;0400;16,9583;
170303;0500;16,7583;
170303;0600;16,2667;
170303;0700;15,9083;
170303;0800;18;
170303;0900;19,0667;
170303;1000;20,3083;
170303;1100;22,9167;
170303;1200;25,3833;
170303;1300;27,3;
170303;1400;28,25;
170303;1500;28,625;
170303;1600;27,7417;
170303;1700;26,4583;
170303;1800;23,975;
170303;1900;22,2;
170303;2000;21,0833;
170303;2100;19,675;
170303;2200;18,5167;
170303;2300;17,525;
170304;0000;16,7;
170304;0100;15,525;
170304;0200;14,7833;
170304;0300;13,9667;
170304;0400;13,5333;
170304;0500;12,8417;
170304;0600;11,75;
170304;0700;11,7583;
170304;0800;13,7;
170304;0900;15,975;
170304;1000;19,0417;
170304;1100;22;
170304;1200;24,4583;
170304;1300;25,8167;
170304;1400;26,6833;
170304;1500;27,3;
170304;1600;27,4583;
170304;1700;27,6917;
170304;1800;27,2;
170304;1900;25,5833;
170304;2000;22,7583;
170304;2100;21,05;
170304;2200;19,9083;
170304;2300;18,8667;
170305;0000;18,0333;
170305;0100;16,9;
170305;0200;15,9833;
170305;0300;15,3167;
170305;0400;14,6917;
170305;0500;14,1417;
170305;0600;13,6833;
170305;0700;13,4;
170305;0800;15,2;
170305;0900;17,4583;
170305;1000;21,6417;
170305;1100;24,1;
170305;1200;26,5667;
170305;1300;28,1333;
170305;1400;29,4417;
170305;1500;29,7583;
170305;1600;30,7833;
170305;1700;31,0083;
170305;1800;27,9833;
170305;1900;26,475;
170305;2000;24,9583;
170305;2100;22,6833;
170305;2200;21;
170305;2300;19,925;
170306;0000;18,9583;
170306;0100;18,25;
170306;0200;16,7583;
170306;0300;15,9083;
170306;0400;15,1583;
170306;0500;14,5833;
170306;0600;13,9333;
170306;0700;13,7333;
170306;0800;17,3167;
170306;0900;21,2;
170306;1000;23,1417;
170306;1100;26,4583;
170306;1200;28,8;
170306;1300;29,9167;
170306;1400;31,55;
170306;1500;32,2417;
170306;1600;32,8333;
170306;1700;32,575;
170306;1800;32,2;
170306;1900;30,975;
170306;2000;27,3917;
170306;2100;25,025;
170306;2200;23,4167;
170306;2300;22,0333;
170307;0000;20,9667;
170307;0100;19,7167;
170307;0200;18,825;
170307;0300;18,0083;
170307;0400;16,9917;
170307;0500;16,3417;
170307;0600;16,0167;
170307;0700;15,325;
170307;0800;17,8917;
170307;0900;20,2;
170307;1000;23,6364;
170307;1100;26,6917;
170307;1200;28,3667;
170307;1300;28,7167;
170307;1400;29,725;
170307;1500;30,075;
170307;1600;28,875;
170307;1700;27,2;
170307;1800;25,9667;
170307;1900;25,8333;
170307;2000;23,0667;
170307;2100;21,0833;
170307;2200;20;
170307;2300;18,7833;
170308;0000;17,55;
170308;0100;16,375;
170308;0200;15,3;
170308;0300;14,3833;
170308;0400;13,5917;
170308;0500;12,5083;
170308;0600;11,8333;
170308;0700;11,55;
170308;0800;14,0333;
170308;0900;17,9417;
170308;1000;21,2917;
170308;1100;24,6;
170308;1200;25,3583;
170308;1300;26,5333;
170308;1400;27,1333;
170308;1500;27,325;
170308;1600;26,9667;
170308;1700;26,2167;
170308;1800;25,0083;
170308;1900;23,0083;
170308;2000;20,0333;
170308;2100;18,1417;
170308;2200;16,3917;
170308;2300;15,825;
170309;0000;15,6833;
170309;0100;15,35;
170309;0200;14,8333;
170309;0300;14,675;
170309;0400;14,1917;
170309;0500;13,475;
170309;0600;13,7167;
170309;0700;13,275;
170309;0800;14,7583;
170309;0900;17,2333;
170309;1000;18,8667;
170309;1100;20,7417;
170309;1200;21,9;
170309;1300;22,85;
170309;1400;23,7417;
170309;1500;24,6917;
170309;1600;25,2583;
170309;1700;25,4583;
170309;1800;25,2583;
170309;1900;23,8333;
170309;2000;21,3583;
170309;2100;20,0083;
170309;2200;19,3833;
170309;2300;18,1583;
170310;0000;16,9083;
170310;0100;15,5417;
170310;0200;14,4583;
170310;0300;13,5667;
170310;0400;13,0167;
170310;0500;12,5667;
170310;0600;12,1167;
170310;0700;11,75;
170310;0800;13,7417;
170310;0900;16,7333;
170310;1000;19,25;
170310;1100;21,7167;
170310;1200;23,6333;
170310;1300;25,475;
170310;1400;27,1167;
170310;1500;27,8833;
170310;1600;28,3833;
170310;1700;28,1917;
170310;1800;26,7583;
170310;1900;24,5917;
170310;2000;21,3917;
170310;2100;19,5917;
170310;2200;18,275;
170310;2300;17,1;
170311;0000;16,0333;
170311;0100;15,0167;
170311;0200;13,7417;
170311;0300;12,975;
170311;0400;12,175;
170311;0500;11,8;
170311;0600;11,625;
170311;0700;10,8167;
170311;0800;12,6917;
170311;0900;15,5333;
170311;1000;18,3167;
170311;1100;20,9583;
170311;1200;22,85;
170311;1300;24,5833;
170311;1400;25,4;
170311;1500;26,6;
170311;1600;27,2;
170311;1700;27,325;
170311;1800;27;
170311;1900;25,1167;
170311;2000;22,6917;
170311;2100;20,9417;
170311;2200;19,3333;
170311;2300;17,5333;
170312;0000;16,1167;
170312;0100;15,2667;
170312;0200;14,45;
170312;0300;13,625;
170312;0400;12,6167;
170312;0500;11,8583;
170312;0600;11,0667;
170312;0700;11,0417;
170312;0800;13,8333;
170312;0900;17,8583;
170312;1000;21,0583;
170312;1100;24,3;
170312;1200;27,05;
170312;1300;30,425;
170312;1400;32,7583;
170312;1500;34,425;
170312;1600;34,4583;
170312;1700;34,375;
170312;1800;34,0583;
170312;1900;32,35;
170312;2000;27,7667;
170312;2100;25,15;
170312;2200;23,275;
170312;2300;22,1167;
170313;0000;19,6417;
170313;0100;18,15;
170313;0200;16,7917;
170313;0300;15,525;
170313;0400;14,75;
170313;0500;13,85;
170313;0600;13,6;
170313;0700;12,75;
170313;0800;15,3583;
170313;0900;19,9583;
170313;1000;24,0667;
170313;1100;26,375;
170313;1200;27,3333;
170313;1300;28,3083;
170313;1400;29,6;
170313;1500;30,5833;
170313;1600;30,6417;
170313;1700;29,6917;
170313;1800;27,1083;
170313;1900;23,4583;
170313;2000;21,0667;
170313;2100;19,7;
170313;2200;18,15;
170313;2300;17,15;
170314;0000;16,5167;
170314;0100;15,4083;
170314;0200;15,1417;
170314;0300;14,375;
170314;0400;13,85;
170314;0500;13,7417;
170314;0600;12,9333;
170314;0700;11,8667;
170314;0800;12,2333;
170314;0900;13,95;
170314;1000;16,125;
170314;1100;18,4167;
170314;1200;20,9417;
170314;1300;21,8833;
170314;1400;22,9333;
170314;1500;23,3583;
170314;1600;24,3;
170314;1700;24,4583;
170314;1800;23,775;
170314;1900;22,1167;
170314;2000;20,2083;
170314;2100;18,9667;
170314;2200;16,975;
170314;2300;15,45;
170315;0000;14,8333;
170315;0100;14,0917;
170315;0200;13,55;
170315;0300;13,1417;
170315;0400;12,6833;
170315;0500;11,9667;
170315;0600;11,5917;
170315;0700;11,825;
170315;0800;13,2917;
170315;0900;16,825;
170315;1000;19,8583;
170315;1100;22,8083;
170315;1200;24,85;
170315;1300;25,9;
170315;1400;28,225;
170315;1500;29,1167;
170315;1600;29,4167;
170315;1700;29,4333;
170315;1800;28,275;
170315;1900;25,8;
170315;2000;22,7417;
170315;2100;21,0667;
170315;2200;20,075;
170315;2300;19,4;
170316;0000;18,275;
170316;0100;17,15;
170316;0200;15,5667;
170316;0300;14,7083;
170316;0400;14,3;
170316;0500;13,8333;
170316;0600;13,1833;
170316;0700;12,825;
170316;0800;15,2083;
170316;0900;18,5917;
170316;1000;20,8833;
170316;1100;24,4667;
170316;1200;27,2167;
170316;1300;28,4667;
170316;1400;29,7667;
170316;1500;29,425;
170316;1600;29,35;
170316;1700;28,3583;
170316;1800;26,65;
170316;1900;24,4083;
170316;2000;21,4833;
170316;2100;19,6167;
170316;2200;18,2917;
170316;2300;17,2;
170317;0000;16,6333;
170317;0100;15,9167;
170317;0200;15,1917;
170317;0300;14,35;
170317;0400;13,5333;
170317;0500;13,275;
170317;0600;12,6917;
170317;0700;12,5;
170317;0800;14,3917;
170317;0900;17,5833;
170317;1000;20,7917;
170317;1100;24,125;
170317;1200;25,875;
170317;1300;27,7583;
170317;1400;29,0917;
170317;1500;28,95;
170317;1600;28,9083;
170317;1700;28,1833;
170317;1800;26,7167;
170317;1900;24,8583;
170317;2000;22,2667;
170317;2100;20,3667;
170317;2200;19,2667;
170317;2300;18,4917;
170318;0000;17,6583;
170318;0100;16,0167;
170318;0200;15,5167;
170318;0300;15,1417;
170318;0400;14,6917;
170318;0500;14,2;
170318;0600;13,4583;
170318;0700;13,3167;
170318;0800;15,45;
170318;0900;19,6083;
170318;1000;22,325;
170318;1100;25,6;
170318;1200;27,95;
170318;1300;30,3083;
170318;1400;31,3833;
170318;1500;31,6333;
170318;1600;31,45;
170318;1700;30,8083;
170318;1800;29,2;
170318;1900;26,55;
170318;2000;23,5333;
170318;2100;21,325;
170318;2200;19,9583;
170318;2300;19,45;
170319;0000;18,925;
170319;0100;18,1833;
170319;0200;16,45;
170319;0300;15;
170319;0400;14,4;
170319;0500;13,8167;
170319;0600;13,4167;
170319;0700;13,3167;
170319;0800;13,875;
170319;0900;16,5083;
170319;1000;20,725;
170319;1100;23,0083;
170319;1200;24,7583;
170319;1300;26,6833;
170319;1400;27,775;
170319;1500;28,4417;
170319;1600;28,4833;
170319;1700;27,625;
170319;1800;26,8;
170319;1900;24,725;
170319;2000;20,6417;
170319;2100;18,9083;
170319;2200;18,0333;
170319;2300;17,4;
170320;0000;16,6;
170320;0100;15,6083;
170320;0200;14,9083;
170320;0300;14,15;
170320;0400;13,575;
170320;0500;13,2583;
170320;0600;12,9583;
170320;0700;12,9417;
170320;0800;13,575;
170320;0900;16,5667;
170320;1000;20,0167;
170320;1100;22,4417;
170320;1200;24,4833;
